Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Label
0.847125776,0.036491501,0.038053464,0.938410761,0.962332678,0.81120084,0.341471005,0.030537646,0.720950395,0.028921804,0.1392571,0.465934984,0.072300593,0.980431018,0.348728862,0
0.37977326,0.965951591,0.853651933,0.413352787,0.008564246,0.043114605,0.01723644,0.892011222,0.631086541,0.506630484,0.051788646,0.960117407,0.967158699,0.21320407,0.211647806,0
0.437768319,0.193536445,0.984808986,0.040438821,0.173086777,0.490188895,0.125086457,0.82376061,0.015234136,0.96723048,0.810546354,0.150213301,0.024764079,0.876804749,0.966657806,1
0.830688946,0.037402436,0.055080381,0.961091776,0.976195025,0.802135083,0.363356091,0.018789793,0.736334576,0.06294811,0.141666222,0.463451416,0.068129734,0.971366326,0.322181865,0
0.455648412,0.149716239,1,0.052457886,0.177548371,0.475203106,0.145951503,0.818186151,0.028254985,0.949702446,0.823780155,0.15730529,0.027159829,0.852608695,0.969635631,1
0.949847655,0.207424117,0.600309439,0.317769768,0.054977574,0.977595145,0.961485931,0.978453341,0.96971855,0.300097166,0.966521846,0.030063596,0.244171611,0.036779911,0.424790207,1
0.856485439,0.023293559,0.031995467,0.947901519,0.966053859,0.768218191,0.360752653,0.042873656,0.717655337,0.027137438,0.126834358,0.470850699,0.055058502,0.970124425,0.320834273,0
0.918821261,0.209443428,0.602779037,0.332208003,0.081131174,0.990445261,0.972200581,0.97785596,0.957012277,0.301504434,0.983095131,0.023822632,0.263700225,0.040951178,0.440656596,1
0.450898995,0.15330381,0.981432146,0.05413327,0.178653059,0.473059561,0.139135319,0.796282327,0.048172281,0.941902582,0.810119435,0.133951763,0.036563978,0.874955662,0.964950441,1
0.043571345,0.193301058,0.607982236,0.159176837,0.170909088,0.577947548,0.147947864,0.248658373,0.359049232,0.075806742,0.832516304,0.127318693,0.634817676,0.617206797,0.035957868,0
0.385086616,0.950036812,0.850394045,0.403522874,0.048170545,0.025933205,0.045335587,0.899068738,0.628602623,0.524960392,0.031756588,0.990138737,0.990552282,0.215665009,0.237879541,0
0.400668655,0.977110158,0.867692548,0.415096835,0.013999092,0.023429487,0.050752093,0.88744222,0.59292379,0.465666939,0.02452251,0.985028573,0.971456457,0.222645412,0.219831654,0
0.424178028,0.169409913,0.945178756,0.04666014,0.162171133,0.491357541,0.142179946,0.799994578,0.023264787,0.959421655,0.810441967,0.149618162,0.028648381,0.87863919,0.975336998,1
0.839984662,0.055996449,0.03550766,0.960755992,0.974403589,0.771834836,0.362761066,0.027906771,0.723199959,0.080897219,0.141096652,0.458706685,0.062619678,0.971986697,0.359826195,0
0.410334218,0.966272488,0.850423664,0.406253941,0.002128704,0.026657617,0.001337064,0.893315712,0.616795496,0.475186054,0.021965346,0.971741271,0.974658583,0.222973252,0.219105838,0
0.047991788,0.198540947,0.596272745,0.152302103,0.185448397,0.553136751,0.154044783,0.223637596,0.355930667,0.058097989,0.829401193,0.149916241,0.629211976,0.647112952,0.025061286,0
0.075097405,0.187626436,0.598973577,0.178255764,0.165628412,0.559010645,0.128051394,0.249623173,0.370308766,0.076173409,0.81656813,0.143722253,0.626974986,0.629413728,0.047858328,0
0.053282121,0.202076368,0.611657629,0.158636446,0.178050231,0.568021617,0.12441314,0.230035562,0.375990395,0.091432146,0.818843049,0.144816148,0.6001732,0.629388539,0.06045829,0
0.08027167,0.192441128,0.589260596,0.13911501,0.184922485,0.569924965,0.161375921,0.251421006,0.363784133,0.06351173,0.823182892,0.155827934,0.6070586,0.62405429,0.035626642,0
0.812989397,0.03533538,0.01426064,0.951955208,0.94431814,0.793835011,0.334298924,0.011640807,0.72200951,0.074492705,0.142285545,0.444958341,0.046520869,0.967270928,0.367629514,0
0.030753188,0.176364837,0.591235103,0.187166122,0.187712881,0.567153666,0.123334048,0.230695109,0.348198598,0.070906176,0.806297085,0.138310521,0.603953744,0.611412838,0.005977596,0
0.870772507,0.014140843,0.027079929,0.970239541,0.950557,0.792859609,0.366389593,0.031088815,0.709896125,0.044131993,0.150088616,0.482025741,0.064259019,0.960924934,0.36056524,0
0.957418214,0.205943128,0.56180545,0.33251214,0.059147001,0.97110792,0.971485677,0.962403831,0.984171289,0.30638575,0.967729544,0.037999231,0.246901767,0.056807262,0.427070353,1
0.38314256,0.18431352,0.965450045,0.079301399,0.177004546,0.473983747,0.139410396,0.809031493,0.028732099,0.985217122,0.804234196,0.153775871,0.020636826,0.867347821,0.997055117,1
0.453512739,0.165721209,0.962381189,0.03362225,0.191550672,0.474256281,0.135753918,0.822624812,0.042197379,0.936976592,0.808435971,0.130887241,0.025478912,0.875374446,0.963979383,1
0.940417597,0.21568462,0.582485306,0.302568593,0.087562553,0.9737925,0.965263714,0.985538846,0.968943431,0.329549299,0.982824664,0.016377219,0.251950485,0.047636318,0.41592558,1
0.043823661,0.197957469,0.611814132,0.150235932,0.180242523,0.577661332,0.133762839,0.241161677,0.371074395,0.071585361,0.812607798,0.160237247,0.602116135,0.626300427,0.035022003,0
0.938472714,0.223689683,0.584846314,0.361858355,0.064383349,0.984616824,0.969680628,0.961325273,0.9643058,0.284507561,0.968649538,0.031869006,0.247212645,0.043325243,0.427929076,1
0.466214696,0.160305069,0.956257866,0.02658251,0.199100534,0.471469559,0.109764092,0.810257165,0.007113541,0.967104508,0.793208167,0.133047853,0.028913999,0.881285648,0.968144936,1
0.439394832,0.166337127,0.985651618,0.046446838,0.177166393,0.473228391,0.125548711,0.81214609,0.04438278,0.962412304,0.817867795,0.128623262,0.032445888,0.854674087,0.951345539,1
0.422855452,0.97755586,0.859544957,0.416627283,0.043623937,0.0158417,0.029292746,0.880038062,0.641185715,0.459629714,0.028660181,0.977525992,0.963743995,0.204308875,0.22748352,0
0.841854919,0.04095591,0.039427954,0.942772037,0.952126806,0.803822872,0.359549587,0.026738188,0.731178572,0.076511254,0.126635181,0.467805504,0.04598633,0.970295978,0.344714414,0
0.831397763,0.038670358,0.021182317,0.931110569,0.969258715,0.775108699,0.328241707,0.019008634,0.715107279,0.05897748,0.136731154,0.456210415,0.055159572,0.985902739,0.349228982,0
0.435591746,0.152610288,0.967265784,0.010767219,0.168762353,0.463434064,0.127835125,0.80394257,0.013361652,0.935272729,0.82022098,0.14260473,0.016197543,0.877408402,0.970948374,1
0.406901987,0.158750898,0.958385317,0.057609401,0.17696888,0.483842195,0.129753766,0.825244304,0.015239572,0.935779451,0.811786491,0.138054117,0.036983814,0.864016003,0.953856532,1
0.949394964,0.210523667,0.593361317,0.334357887,0.049447736,0.96612378,0.980866151,0.984135756,0.962503652,0.281630719,0.96168523,0.049866596,0.238465204,0.027751924,0.450042853,1
0.431169555,0.162688575,0.98494767,0.053675154,0.173048599,0.481640288,0.162691207,0.825906909,0.024668755,0.973077716,0.817699863,0.137753712,0.026801544,0.853118516,0.936839167,1
0.837796472,0.046240929,0.045739915,0.947928842,0.9576812,0.768268873,0.354812587,0.055569277,0.713455091,0.064359835,0.127809213,0.460468,0.072345152,0.968802141,0.339509909,0
0.437050422,0.964700917,0.855041806,0.428045386,0.0191274,0.00421058,0.031786798,0.899299124,0.615520029,0.501105638,0.036020233,0.949589049,0.963872124,0.206822247,0.224728169,0
0.451358978,0.1453965,0.997288263,0.017388857,0.181214268,0.486506569,0.145129779,0.807158564,0.01593392,0.9729872,0.824559322,0.159145322,0.042088713,0.852422156,0.94699918,1
0.087762948,0.209724945,0.589157227,0.16841992,0.172536963,0.563442691,0.117879324,0.239227327,0.370310424,0.090289594,0.830511138,0.146025518,0.586472916,0.623544344,0.043522827,0
0.444210283,0.147571634,0.961567319,0.052154369,0.173470559,0.488585258,0.132767645,0.825185363,0.02757601,0.939933147,0.823304091,0.137434733,0.029716425,0.871118157,0.96742637,1
0.404541717,0.995282809,0.856263532,0.42679678,0.050478789,0.042238695,0.022567221,0.874050264,0.630650163,0.480597206,0.013038802,0.976515986,0.977620856,0.230443032,0.222154582,0
0.072944103,0.203917341,0.60386362,0.124034148,0.180756839,0.569627856,0.128333099,0.236218609,0.354890607,0.071384185,0.818226393,0.162303047,0.609920113,0.619763306,0.017597081,0
0.848049197,0.046875112,0.023535323,0.934611108,0.954556599,0.795655951,0.339133757,0.022248989,0.732328293,0.041969542,0.130896685,0.460548066,0.035284387,0.961037926,0.352697291,0
0.820119001,0.009317723,0.033612768,0.938250988,0.987375043,0.78471247,0.357682003,0.030077007,0.727246555,0.018771918,0.124003031,0.477202379,0.064277107,0.967239216,0.342871548,0
0.438064582,0.958704171,0.847558942,0.432551719,0.037132554,0.041635337,0.01049979,0.905535578,0.622276517,0.493187932,0.027406044,0.964528248,0.958425501,0.19211459,0.228947924,0
0.426575332,0.130047857,0.954493088,0.024804769,0.16057433,0.484210347,0.14142149,0.81874855,0.051031171,0.971377305,0.821985185,0.132051263,0.029549315,0.87244063,0.963258951,1
0.930347238,0.2303056,0.591470619,0.332779203,0.064473163,1,0.99659029,0.984343445,1,0.291833246,0.976660645,0.030838051,0.226457477,0.033865122,0.42310103,1
0.42829411,0.944944295,0.85364621,0.440786676,0.03496917,0.033003657,0.040235336,0.88133618,0.636469919,0.485852811,0.028748499,0.98280784,0.963981635,0.225193584,0.221291973,0
0.941464614,0.2294647,0.601011917,0.346012776,0.039521445,0.992871053,0.959564316,0.969920966,0.959849292,0.290513296,0.957264352,0.031131678,0.224160915,0.026163361,0.444982357,1
0.961934154,0.213701564,0.592560263,0.319374555,0.066418918,0.966378383,0.963193219,0.961476722,0.978772272,0.294762893,0.961862993,0.038356999,0.245039092,0.027531369,0.444630876,1
0.417261561,0.963123839,0.842462492,0.402419356,0.033477606,0.034039662,0.03368498,0.885758932,0.631034445,0.50354978,0.013405507,0.974199813,0.975608822,0.219359941,0.20818749,0
0.443854908,0.168725916,0.961663365,0.063165824,0.17752812,0.473532829,0.141558696,0.839644747,0.036658668,0.940332478,0.813419669,0.149469826,0.036477768,0.871795282,0.995906557,1
0.443767235,0.156549717,0.974811422,0.068549036,0.171445494,0.48441232,0.145824043,0.809515628,0.02128905,0.977205309,0.81956657,0.140778279,0.025308423,0.858428357,0.984195471,1
0.975255889,0.183716239,0.598474737,0.352565799,0.067533238,0.954506444,0.986376923,0.978518382,0.971251167,0.30894564,0.99062619,0.034786401,0.243923009,0.019959871,0.440740035,1
0.832858462,0.048583462,0.032048689,0.932057376,0.983554403,0.761923239,0.371426337,0.037051703,0.715075541,0.046547002,0.13038445,0.474194338,0.070892799,0.976620891,0.346548287,0
0.843260758,0.046331715,0.050417344,0.956964523,0.944535235,0.786673056,0.343427258,0.051589411,0.730745228,0.036247558,0.140775219,0.466516683,0.042234084,0.981003636,0.330271855,0
0.449061291,0.169603291,0.982705411,0.042227256,0.173234599,0.486665221,0.123357584,0.80362173,0.022708939,0.95668036,0.833667019,0.148577915,0.051743224,0.874805616,0.962718692,1
0.878942986,0.030455703,0.043281918,0.933612326,0.96504934,0.801416807,0.340811491,0.055981155,0.72611281,0.062309589,0.139067732,0.470438846,0.045571767,0.96642806,0.352900948,0
0.39565997,0.158708002,0.984769593,0.061203153,0.173245451,0.466051518,0.148835218,0.816768447,0.023842714,0.92778782,0.83557622,0.155971577,0.038546545,0.859767941,0.970252871,1
0.46085825,0.157709092,0.979932107,0.052900194,0.168735328,0.475009334,0.136857521,0.803139596,0.023579308,0.976694245,0.824447728,0.141853534,0.028688347,0.879780095,0.975391255,1
0.047280423,0.203742085,0.594360218,0.170541377,0.173668606,0.569673988,0.134752251,0.233426235,0.369970175,0.069221026,0.809285689,0.152650499,0.622171667,0.639813713,0.030638761,0
0.075059206,0.178207793,0.58407515,0.161280651,0.214376841,0.540585461,0.116822179,0.252015282,0.375975719,0.062176024,0.81018808,0.153735118,0.61769135,0.645231021,0.04526732,0
0.055271595,0.214760346,0.590053717,0.13409992,0.171148406,0.556023556,0.125580021,0.244982992,0.356981966,0.088920379,0.820986526,0.145049142,0.618862935,0.61966061,0.041964697,0
0.042286386,0.161951334,0.600126645,0.148737281,0.189000651,0.579401732,0.161704305,0.246397748,0.352716704,0.082201639,0.823249086,0.153285633,0.60310172,0.62856008,0.024511768,0
0.849864209,0.063479286,0.036812396,0.933991759,0.965471482,0.790569247,0.364576556,0.01339743,0.729078399,0.031280565,0.128946278,0.4746025,0.070416093,0.964188124,0.333771775,0
0.917968177,0.214435815,0.600947768,0.337418,0.063668944,0.968296189,0.976678307,0.985605921,0.971108216,0.291383617,0.96046863,0.037803366,0.235669575,0.031006096,0.425153859,1
0.959250418,0.2044441,0.589115216,0.328705386,0.072937993,0.984871621,0.973697211,0.971552432,0.969952066,0.331138386,0.974785467,0.046329862,0.24189685,0.014240655,0.420582635,1
0.41423687,0.967147801,0.851935854,0.401708775,0.028703327,0.039393471,0.015679848,0.888215427,0.642885863,0.498375503,0.042622997,0.967851684,0.953642362,0.213330189,0.232389268,0
0.976569797,0.218375211,0.587363159,0.314297406,0.075057175,0.979612754,0.977424905,0.969095718,0.963892461,0.335400545,0.988377276,0.03688116,0.257781366,0.031388437,0.410678693,1
0.427639611,0.175742384,0.961772034,0.068204675,0.173709692,0.487954002,0.177205498,0.818947763,0.026921222,0.934230395,0.812356317,0.136967704,0.02673011,0.900764328,0.970815919,1
0.944556611,0.242376933,0.598671675,0.333586114,0.076409437,0.972438731,0.977461161,0.967684592,0.969653744,0.314549726,0.97884945,0.025402766,0.241441513,0.007782543,0.424565943,1
0.83138512,0.07531597,0.055769747,0.958255225,0.970261098,0.778169751,0.350362683,0.023725626,0.725444639,0.023578011,0.120082076,0.47947698,0.043442327,0.981255424,0.309234824,0
0.842173771,0.046137137,0.020782039,0.954076547,0.981882705,0.773594657,0.339892119,0.039343022,0.715076683,0.04228042,0.150266616,0.456188283,0.079544672,0.967923583,0.320159709,0
0.444331793,0.168562986,0.972189902,0.083235916,0.161612534,0.458065745,0.159100361,0.812685168,0.032727887,0.980342149,0.818036507,0.171953901,0.030425994,0.861455613,0.935871798,1
0.065973904,0.209298608,0.597629375,0.144081287,0.178744205,0.544643456,0.134460549,0.245486109,0.386743741,0.087337236,0.837235044,0.154137812,0.60645884,0.622820222,0.033386759,0
0.43496605,0.974238641,0.857044549,0.387150992,0.016906261,0.041308629,0.035906867,0.89631985,0.63827123,0.51136936,0.026224584,0.975226355,0.96281555,0.197197011,0.204040505,0
0.440895527,0.175715234,0.979047948,0.056264573,0.185406409,0.481958365,0.151090742,0.809151004,0.000242999,0.962688286,0.817527287,0.138690779,0.014430285,0.870607417,0.979255983,1
0.802237024,0.021418877,0.051051202,0.974463857,0.956798147,0.784340853,0.360861547,0.028847295,0.727889339,0.046326307,0.119396482,0.461853426,0.062023,0.972712271,0.311550359,0
0.422209776,0.964070729,0.87788604,0.408098407,0.022555462,0.023703668,0.017749834,0.882042554,0.614573688,0.486829178,0.029553324,0.949489388,0.973414084,0.211600671,0.234537253,0
0.950100488,0.193512229,0.581407422,0.350671857,0.065425978,0.983366876,0.98240419,0.946731281,0.953628568,0.312029011,0.952097842,0.01873551,0.263009316,0.02290368,0.440072677,1
0.030933895,0.206841889,0.604335423,0.143691652,0.201582667,0.56252521,0.128475617,0.227506657,0.364805019,0.071774035,0.816354228,0.137914031,0.620592442,0.604487141,0.040425544,0
0.438908897,0.156172551,0.972432307,0.024668297,0.182245597,0.495034903,0.12130916,0.799331328,0.02342575,0.931671808,0.800292462,0.133049852,0.02665424,0.864692827,0.974400067,1
0.840734949,0.041730048,0.054855161,0.941127163,0.964716611,0.798103552,0.375184561,0.036697759,0.723269686,0.038308807,0.115621516,0.455608933,0.063043109,0.969612494,0.344810675,0
0.400923475,0.973469707,0.859215646,0.396309823,0.038517718,0.008820471,0.043431858,0.87356507,0.628404624,0.507638724,0.030201919,0.982681945,0.981655391,0.225174885,0.242275022,0
0.940906779,0.214722282,0.590478601,0.342495137,0.063274347,0.965315254,0.97154998,0.96398055,0.951541819,0.307152356,0.956354004,0.036423936,0.246260969,0.044341396,0.425370125,1
0.87574085,0.058517245,0.027751947,0.964221915,0.972687468,0.790762599,0.332850235,0.01124388,0.739715029,0.0133546,0.133314376,0.461606679,0.056619047,0.97501799,0.32642781,0
0.41158889,0.140121336,0.972909442,0.039384346,0.162578761,0.478974351,0.142560144,0.819613822,0.030360586,0.925311616,0.827115118,0.15403402,0.017994617,0.869053393,0.971645239,1
0.042553703,0.194096835,0.584680738,0.14417954,0.162411593,0.555309054,0.154920509,0.252201859,0.377825784,0.090295602,0.821405733,0.140956541,0.602411824,0.607090762,0.036441613,0
0.924256758,0.224988968,0.615863356,0.341692457,0.068120894,0.971432289,0.980869461,0.942788742,0.967279134,0.297995252,0.971336044,0.041727012,0.24690742,0.024879295,0.410208379,1
0.02685076,0.193796258,0.582433291,0.169408517,0.189423349,0.560446915,0.100998408,0.24238006,0.354192715,0.056709723,0.822779854,0.137029213,0.613121069,0.634188394,0.045598474,0
0.937453503,0.211622849,0.57797055,0.320175012,0.051062766,0.994999223,0.965996211,0.969289481,0.966436451,0.333207201,0.952972118,0.029384599,0.228131487,0.002847346,0.419661649,1
0.435067075,0.161625057,0.970071937,0.026928409,0.172730391,0.49664571,0.126309638,0.813915133,0.017816731,0.971080889,0.822276277,0.134374616,0.00578414,0.878626972,0.95020246,1
0.435769177,0.162061267,0.976966122,0.047303928,0.1571221,0.44807908,0.12367744,0.815219008,0.039025036,0.955790213,0.819193338,0.138459363,0.028059489,0.869896157,0.958448469,1
0.950760278,0.194558695,0.591944262,0.315145376,0.056722179,0.954277282,0.949062639,0.973821404,0.960684596,0.299433851,0.963201295,0.059187934,0.253635917,0.03661073,0.419079846,1
0.813745504,0.04963592,0.024716629,0.946411943,0.967187574,0.804548776,0.338371957,0.040712138,0.712758403,0.025592552,0.135158506,0.465777105,0.02948964,0.984239007,0.305776813,0
0.047867264,0.185034765,0.600972748,0.163384636,0.191047842,0.525970377,0.118946432,0.258915441,0.351604913,0.075877452,0.81398131,0.156924814,0.621310196,0.633810436,0.050574607,0
